date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
15/01/2014;59343001;3,20;3,45;0,00;0,00;3.0;3,65;-112482,12;-3822,44;63858,94;0,00;90,29;90,74;0,00;0,00;0,00;8,00;1010,23;0,00;0,00;2,27;1,26;0,00;0,00;2,39;0,97;12,22;5,54;1;janvier
15/01/2014;67124001;3,50;0,00;0,00;0,00;3.0;2,50;-253628,50;8538,57;42864,45;0,00;48,16;91,38;0,00;1,73;0,00;1,84;1013,26;0,00;0,00;2,23;2,15;0,00;0,00;3,13;2,30;9,32;2,95;1;janvier
15/01/2014;75114001;3,70;0,00;0,00;0,00;3.0;2,71;-215904,72;13908,57;27281,66;0,00;150,61;83,63;0,00;0,00;0,00;7,47;1012,13;0,00;0,00;3,22;0,26;0,00;0,00;2,76;-0,21;12,51;5,21;1;janvier
16/01/2014;6088001;7,90;0,19;0,00;0,00;4.0;0,53;-328533,24;-73951,28;-20591,59;0,00;17,42;76,19;0,00;0,03;0,00;8,00;1014,15;0,00;0,00;11,09;0,19;0,01;-0,01;5,21;1,57;13,59;-3,79;1;janvier
16/01/2014;31069001;7,40;0,00;0,00;0,00;3.0;4,03;-128603,79;33577,39;116595,07;0,00;399,25;84,53;0,00;0,29;0,00;8,00;1008,53;0,00;0,00;6,82;0,95;0,00;0,00;10,43;-3,77;19,70;5,09;1;janvier
16/01/2014;33281001;10,10;9,74;0,00;0,00;3.0;4,34;-165887,50;-44243,18;179836,72;0,00;1270,73;90,94;0,00;6,72;0,00;8,00;1004,60;0,00;0,00;9,31;0,22;0,00;0,00;10,09;-2,95;19,43;7,97;1;janvier
16/01/2014;35281001;10,10;57,94;0,00;0,00;3.0;6,73;-35510,19;-175045,99;171940,76;0,00;915,21;90,96;0,00;6,78;0,00;8,00;998,25;0,96;0,00;9,86;-0,45;0,00;0,00;8,68;4,34;18,48;12,36;1;janvier
16/01/2014;59343001;9,10;28,32;0,00;0,00;3.0;8,02;-6229,85;-24092,43;89040,88;0,00;631,20;95,42;0,00;8,00;0,17;8,00;1000,07;0,00;0,00;8,68;-0,59;0,00;0,00;9,99;0,08;18,83;11,68;1;janvier
16/01/2014;67124001;5,10;12,60;0,00;0,00;3.0;4,66;-86265,79;-65190,52;87831,16;0,00;166,00;89,89;0,00;2,04;0,00;7,99;1008,56;0,04;0,00;4,52;0,61;0,00;0,00;9,22;-0,57;17,81;7,56;1;janvier
16/01/2014;75114001;8,80;20,50;0,00;0,00;3.0;3,81;-26534,99;-28933,49;26379,57;0,00;487,44;92,06;0,00;7,60;0,01;8,00;1002,87;0,05;0,00;8,67;-0,88;0,00;0,00;9,27;0,10;18,91;8,39;1;janvier
17/01/2014;6088001;11,30;117,37;0,00;0,00;1.0;2,88;-40966,90;-47342,84;-21182,94;0,00;178,83;94,06;0,00;7,73;0,01;8,00;1006,22;4,49;0,54;11,74;-0,73;0,00;-0,01;12,63;4,42;27,78;-6,43;1;janvier
17/01/2014;31069001;3,60;119,66;0,00;0,00;3.0;1,23;-196598,25;8133,86;3767,61;0,00;13,56;97,52;0,00;2,76;0,15;3,69;1004,67;0,00;0,00;4,03;3,79;0,00;0,00;7,88;-0,11;13,07;1,31;1;janvier
17/01/2014;33281001;5,10;129,23;0,00;0,00;3.0;3,36;-201112,37;-4575,25;23119,77;0,00;68,27;86,40;0,00;2,72;0,00;3,35;1002,65;0,00;0,00;6,16;0,95;0,00;0,00;7,63;-3,07;13,62;3,51;1;janvier
17/01/2014;35281001;7,40;63,88;0,00;0,00;3.0;4,93;-100797,07;-127672,34;127296,79;0,00;899,70;91,17;0,00;4,11;0,00;7,72;995,33;2,01;0,00;7,35;-0,28;0,00;0,00;7,11;2,34;14,69;13,37;1;janvier
17/01/2014;59343001;7,30;1,27;0,00;0,00;3.0;8,70;-115864,64;-65137,76;199171,22;0,00;1203,26;88,73;0,00;7,29;0,00;7,46;996,11;0,00;0,00;7,49;-0,28;0,00;0,00;6,81;1,78;12,83;12,62;1;janvier
17/01/2014;67124001;6,40;0,00;0,00;0,00;3.0;4,60;-213814,28;-3110,61;116083,25;0,00;242,56;93,29;0,00;0,31;0,00;8,00;1005,15;0,00;0,00;5,57;-0,06;0,00;0,00;7,05;0,98;13,50;9,29;1;janvier
17/01/2014;75114001;7,70;0,20;0,00;0,00;3.0;5,01;-133626,75;-40146,15;63004,24;0,00;984,71;82,64;0,00;7,12;0,00;7,66;998,78;0,00;0,00;7,88;-0,88;0,00;0,00;6,45;1,85;13,41;11,52;1;janvier
18/01/2014;6088001;8,60;18,61;0,00;0,00;1.0;1,17;-69463,43;-64811,82;-41074,65;0,00;310,23;94,30;0,00;5,35;0,05;7,95;1008,69;0,00;0,00;10,67;-0,99;0,00;0,00;7,08;0,65;16,13;-4,89;1;janvier
18/01/2014;31069001;3,30;0,00;0,00;0,00;3.0;1,30;-227538,76;7478,34;3759,66;0,00;26,55;94,08;0,00;0,70;0,04;0,70;1000,37;0,00;0,00;3,67;2,50;0,01;0,00;6,18;-0,89;10,27;1,83;1;janvier
18/01/2014;33281001;6,60;0,36;0,00;0,00;3.0;3,25;-246747,64;-10233,98;108116,74;0,00;133,26;87,72;0,00;0,00;0,00;4,58;997,52;0,00;0,00;5,60;2,63;0,00;0,00;7,48;-3,74;12,82;4,69;1;janvier
18/01/2014;35281001;8,40;62,25;0,00;0,00;3.0;4,90;-140373,37;-87636,60;143058,41;0,00;486,36;81,47;0,00;0,67;0,00;8,00;994,13;0,00;0,00;8,06;0,03;0,00;0,00;7,91;-2,67;15,18;7,37;1;janvier
18/01/2014;59343001;6,30;0,02;0,00;0,00;3.0;4,09;-243162,41;-20427,05;100721,34;0,00;233,83;87,33;0,00;0,38;0,00;7,58;999,55;0,00;0,00;5,65;0,99;0,00;0,00;7,26;-0,90;14,18;5,68;1;janvier
18/01/2014;67124001;0,60;0,00;0,00;0,00;3.0;3,31;-230602,07;21706,63;49799,11;0,00;53,33;94,98;0,00;1,15;0,03;1,30;1005,43;0,00;0,00;1,07;4,61;0,00;0,00;7,47;-1,62;10,75;4,29;1;janvier
18/01/2014;75114001;6,50;0,10;0,00;0,00;3.0;2,98;-101526,23;1397,75;12044,13;0,00;161,27;75,36;0,00;0,00;0,00;8,00;999,67;0,00;0,00;6,18;-0,44;0,00;0,00;6,53;-2,66;13,20;4,36;1;janvier
19/01/2014;6088001;9,40;230,29;0,00;0,00;2.0;2,97;-59279,22;-61935,33;-23209,03;0,00;441,69;88,73;0,00;8,00;0,00;8,00;1001,59;0,03;0,00;12,12;-0,94;0,00;0,00;9,96;-2,12;21,30;-3,73;1;janvier
19/01/2014;31069001;3,40;0,40;0,00;0,00;3.0;3,53;-121475,77;26353,14;24238,85;0,00;202,38;97,20;0,00;7,46;1,66;7,52;996,21;0,00;0,00;4,12;-0,56;0,00;0,00;7,91;2,79;14,57;4,62;1;janvier
19/01/2014;33281001;6,80;0,31;0,00;0,00;4.0;2,38;-93140,24;-8570,83;58478,68;0,00;483,70;95,65;0,00;7,38;0,18;7,63;994,99;0,06;0,00;6,73;-0,35;0,00;0,00;7,45;1,22;14,37;5,79;1;janvier
19/01/2014;35281001;3,50;0,99;0,00;0,00;3.0;2,32;-257047,03;24657,67;36979,40;0,00;86,38;96,64;0,00;1,22;0,36;1,52;992,96;0,00;0,00;3,92;1,44;0,00;0,00;6,05;0,60;11,30;3,71;1;janvier
19/01/2014;59343001;5,80;1,29;0,00;0,00;2.0;4,00;-129477,49;-8584,49;68596,03;0,00;130,31;90,55;0,00;0,00;0,00;8,00;994,15;0,00;0,00;4,62;1,65;0,00;0,00;8,49;-4,75;15,52;3,15;1;janvier
19/01/2014;67124001;2,50;5,21;0,00;0,00;4.0;0,31;-16283,43;-4638,02;-8179,84;0,00;270,69;99,49;0,00;8,00;7,19;8,00;999,99;0,00;0,00;2,20;-0,69;0,00;0,00;8,10;1,07;13,80;2,17;1;janvier
19/01/2014;75114001;7,70;99,70;0,00;0,00;3.0;2,17;-53926,79;9936,39;14334,53;0,00;345,76;87,75;0,00;6,81;0,00;8,00;992,91;0,70;0,10;7,64;-0,67;0,00;0,00;9,62;-1,93;18,74;3,58;1;janvier
20/01/2014;6088001;10,00;74,78;0,00;0,00;1.0;1,56;-77045,81;-91123,58;-39566,97;0,00;395,51;89,73;0,00;6,96;0,00;7,76;999,22;1,55;0,12;10,60;-0,70;0,00;0,00;9,95;0,75;17,33;-5,10;1;janvier
20/01/2014;31069001;6,00;6,49;0,00;0,00;4.0;6,03;-9226,20;-53106,88;89806,50;0,00;628,93;89,65;0,00;7,35;0,00;7,39;1005,12;0,11;0,00;5,90;-0,73;0,00;0,00;6,19;10,92;12,51;1,34;1;janvier
20/01/2014;33281001;4,90;8,28;0,00;0,00;4.0;3,53;-183119,91;-16619,72;61769,77;0,00;159,99;94,41;0,00;6,05;0,03;7,19;1005,27;0,00;0,00;4,70;0,67;0,00;0,00;5,15;5,09;11,66;3,40;1;janvier
20/01/2014;35281001;1,70;2,29;0,00;0,00;3.0;0,63;-10957,47;-15019,30;-33742,43;0,00;145,76;97,61;0,00;8,00;8,00;8,00;1004,88;0,00;0,00;1,81;-1,16;0,00;0,00;3,02;-1,70;8,62;2,47;1;janvier
20/01/2014;59343001;4,60;0,00;0,00;0,00;4.0;2,77;-185478,48;26069,18;40173,82;0,00;48,18;94,96;0,00;2,07;0,03;7,94;1002,79;0,00;0,00;3,64;2,82;0,00;0,00;4,46;2,79;11,88;-2,23;1;janvier
20/01/2014;67124001;3,80;2,31;0,00;0,00;1.0;2,02;-28884,56;-5613,75;12161,47;0,00;6,25;93,85;0,00;8,00;0,00;8,00;1000,67;0,00;0,00;3,91;-0,47;0,00;0,00;9,34;-2,55;15,63;-3,21;1;janvier
20/01/2014;75114001;7,00;0,00;0,00;0,00;4.0;2,34;-168690,59;8782,35;10331,83;0,00;169,74;88,46;0,00;0,04;0,00;8,00;1002,96;0,00;0,00;5,66;-0,66;0,00;0,00;4,57;4,46;12,97;-2,97;1;janvier
21/01/2014;6088001;8,50;110,01;0,00;0,00;4.0;2,28;-291490,21;-58441,28;-28424,55;0,00;58,31;93,19;0,00;0,03;0,00;3,52;1000,71;0,00;0,00;10,37;0,17;0,00;-0,01;8,70;3,81;15,73;1,65;1;janvier
21/01/2014;31069001;5,20;40,41;0,00;0,00;4.0;4,87;-41684,26;-27815,85;56542,24;0,00;388,06;92,02;0,00;7,82;0,00;7,83;1016,63;0,02;0,01;5,08;-0,78;0,00;0,00;4,56;8,37;11,25;-0,35;1;janvier
21/01/2014;33281001;2,70;43,84;0,00;0,00;4.0;2,72;-261880,30;16467,71;52817,65;0,00;65,04;93,85;0,00;4,34;0,03;4,34;1016,70;0,00;0,00;2,22;3,39;0,00;0,00;4,42;3,35;10,59;2,31;1;janvier
21/01/2014;35281001;0,00;4,09;0,00;0,00;2.0;1,57;-95075,38;8207,23;2308,71;0,00;12,96;99,52;0,00;4,87;7,56;4,87;1015,21;0,00;0,00;-0,03;3,20;0,00;0,00;3,36;-1,56;9,02;0,75;1;janvier
21/01/2014;59343001;2,40;3,13;0,00;0,00;4.0;2,96;-258385,80;15366,86;42435,67;0,00;86,83;95,64;0,00;2,63;0,15;4,41;1011,43;0,00;0,00;3,64;2,02;0,00;0,00;3,74;5,56;11,43;-0,80;1;janvier
21/01/2014;67124001;4,80;0,53;0,00;0,00;4.0;1,50;-75111,81;326,95;15441,19;0,00;1,46;93,01;0,00;7,91;0,00;7,99;1009,68;0,00;0,00;4,46;0,21;0,00;0,00;5,63;2,47;14,42;0,94;1;janvier
21/01/2014;75114001;3,00;0,47;0,00;0,00;4.0;2,05;-252327,96;8807,59;-8921,63;0,00;191,24;91,42;0,00;5,76;0,19;7,54;1013,54;0,00;0,00;2,54;-1,02;0,00;0,00;3,57;3,56;9,71;0,88;1;janvier
22/01/2014;6088001;9,00;358,52;0,00;0,00;2.0;2,19;-308695,48;-60718,45;-918,10;0,00;268,47;78,73;0,00;0,00;0,00;0,00;1007,19;0,00;0,00;12,91;0,39;0,00;-0,01;8,35;-1,97;14,12;-2,39;1;janvier
22/01/2014;31069001;1,40;0,00;0,00;0,00;3.0;0,64;-228194,07;2868,37;-3996,28;0,00;9,74;89,33;0,00;0,04;0,00;1,74;1012,55;0,00;0,00;1,76;1,66;0,00;0,00;6,38;-0,70;11,13;0,18;1;janvier
22/01/2014;33281001;6,10;15,40;0,00;0,00;3.0;3,10;-119363,06;-34616,38;58465,81;0,00;213,81;85,79;0,00;0,21;0,00;7,97;1010,61;0,00;0,00;5,19;0,06;0,00;0,00;8,19;-3,87;17,01;4,12;1;janvier
22/01/2014;35281001;8,40;13,42;0,00;0,00;3.0;3,95;-5845,77;-5473,13;57941,98;0,00;419,59;96,40;0,00;8,00;0,38;8,00;1006,16;0,46;0,00;8,08;-0,34;0,00;0,00;7,76;-1,42;18,30;9,30;1;janvier
22/01/2014;59343001;2,00;2,42;0,00;0,00;3.0;5,83;-59627,01;-88407,32;-16460,39;0,00;434,01;93,89;0,00;7,97;0,06;8,00;1011,11;0,00;0,00;1,62;-0,99;0,00;0,00;2,23;-0,52;5,20;9,46;1;janvier
22/01/2014;67124001;2,50;0,00;0,00;0,00;1.0;0,94;-199711,69;2624,41;5322,47;0,00;6,30;95,52;0,00;6,40;0,04;7,94;1013,68;0,05;0,00;2,36;0,38;0,00;0,00;4,83;-1,13;11,73;-1,78;1;janvier
22/01/2014;75114001;3,20;0,31;0,00;0,00;3.0;3,21;-16770,27;-2436,72;23283,61;0,00;548,94;83,98;0,00;7,08;0,00;8,00;1011,54;0,00;0,00;3,64;-0,83;0,00;0,00;1,87;-2,10;5,77;6,55;1;janvier
23/01/2014;6088001;8,00;1,13;0,00;0,00;1.0;0,75;-239152,69;-67189,54;-21569,58;0,00;8,61;77,83;0,00;0,04;0,00;8,00;1013,93;0,00;0,00;10,49;0,40;0,00;-0,01;4,86;0,64;11,13;-2,98;1;janvier
23/01/2014;31069001;6,70;15,75;0,00;0,00;4.0;3,25;-14174,48;-30974,07;32692,56;0,00;430,28;93,14;0,00;6,78;0,00;6,78;1019,25;0,02;0,00;7,25;-0,93;0,00;0,00;4,21;8,14;10,45;-2,11;1;janvier
23/01/2014;33281001;5,80;121,35;0,00;0,00;4.0;2,33;-62857,72;4932,21;27646,60;0,00;123,91;94,95;0,00;7,51;0,08;7,66;1019,59;0,05;0,00;5,39;2,98;0,00;0,00;5,95;1,53;13,45;2,63;1;janvier
23/01/2014;35281001;3,50;6,68;0,00;0,00;4.0;3,11;-237824,10;18290,34;48736,20;0,00;124,68;93,01;0,00;2,14;0,00;2,20;1017,09;0,00;0,00;4,27;1,77;0,00;0,00;5,25;4,40;10,96;0,54;1;janvier
23/01/2014;59343001;3,60;1,28;0,00;0,00;3.0;4,03;-13125,24;-15254,05;15547,99;0,00;242,89;95,87;0,00;7,99;0,27;8,00;1012,95;1,33;0,07;3,63;-0,73;0,00;0,00;6,57;0,01;15,63;5,82;1;janvier
23/01/2014;67124001;1,90;7,35;0,00;0,00;4.0;2,69;-164794,55;4734,42;20522,95;0,00;49,91;92,71;0,00;3,22;0,00;4,15;1015,46;0,00;0,00;1,94;1,45;0,00;0,00;3,56;3,62;9,24;0,98;1;janvier
23/01/2014;75114001;4,70;5,82;0,00;0,00;4.0;1,64;-13764,93;642,76;-20231,68;0,00;189,05;93,26;0,00;8,00;0,20;8,00;1014,27;0,00;0,00;4,85;-1,08;0,00;0,00;5,51;1,26;14,64;3,14;1;janvier
24/01/2014;6088001;7,20;0,42;0,00;0,00;4.0;1,36;-352195,54;-79851,66;-37010,16;0,00;67,83;86,12;0,00;0,62;0,00;0,62;1012,08;0,00;0,00;9,68;-0,67;0,00;-0,01;6,03;2,68;12,16;-3,32;1;janvier
24/01/2014;31069001;8,60;89,80;0,00;0,00;4.0;6,49;-50478,60;-38878,54;137294,92;0,00;1135,19;90,43;0,00;7,31;0,00;7,85;1023,52;0,14;0,02;8,70;-0,53;0,00;0,00;6,31;10,58;17,04;-3,20;1;janvier
24/01/2014;33281001;8,90;28,02;0,00;0,00;4.0;4,98;-46412,76;-51675,30;95703,96;0,00;1121,26;90,68;0,00;7,22;0,00;8,00;1024,28;1,80;0,04;9,33;-0,29;0,00;0,00;6,72;7,28;18,99;-4,98;1;janvier
24/01/2014;35281001;7,80;7,49;0,00;0,00;4.0;4,04;-122502,44;-22978,48;102368,24;0,00;235,30;91,22;0,00;4,10;0,00;8,00;1019,69;0,01;0,00;7,05;0,12;0,00;0,00;6,04;6,06;17,93;1,52;1;janvier
24/01/2014;59343001;2,30;29,32;0,00;0,00;4.0;4,83;-289544,04;15138,59;106395,89;0,00;286,10;88,05;0,00;0,27;0,00;0,27;1014,48;0,00;0,00;2,06;0,89;0,00;0,00;1,09;6,89;7,59;-0,16;1;janvier
24/01/2014;67124001;4,30;0,06;0,00;0,00;4.0;5,57;-115253,55;-66455,59;92399,66;0,00;927,91;80,05;0,00;1,92;0,00;7,97;1012,75;0,00;0,00;4,33;-0,23;0,00;0,00;2,76;8,43;9,42;-2,28;1;janvier
24/01/2014;75114001;6,20;23,09;0,00;0,00;4.0;2,94;-287143,18;4942,16;62817,05;0,00;1009,93;75,15;0,00;0,00;0,00;1,14;1017,06;0,00;0,00;5,81;-0,39;0,00;0,00;0,71;5,78;8,30;-1,75;1;janvier
25/01/2014;6088001;5,80;0,07;0,00;0,00;4.0;2,71;-462736,53;-202447,07;-37646,84;0,00;39,40;38,73;0,00;0,00;0,00;0,00;1009,17;0,00;0,00;9,09;1,68;0,01;-0,01;2,49;3,59;2,99;-0,05;1;janvier
25/01/2014;31069001;10,80;1,57;0,00;0,00;1.0;4,32;-14524,91;-43431,18;55291,02;0,00;484,18;93,63;0,00;8,00;0,01;8,00;1017,72;0,89;0,08;11,13;-0,65;0,00;0,00;10,98;6,45;24,82;-5,64;1;janvier
25/01/2014;33281001;12,00;7,40;0,00;0,00;4.0;6,13;-13807,08;-112088,11;125082,00;0,00;696,05;93,90;0,00;8,00;0,00;8,00;1018,54;0,00;0,00;11,92;-0,56;0,00;0,00;10,75;9,35;23,94;-4,19;1;janvier
25/01/2014;35281001;10,90;15,01;0,00;0,00;4.0;4,03;-6600,82;-10824,93;53391,39;0,00;399,50;95,05;0,00;8,00;0,06;8,00;1014,96;0,24;0,02;11,36;-0,45;0,00;0,00;10,92;6,38;25,61;0,44;1;janvier
25/01/2014;59343001;2,40;0,00;0,00;0,00;3.0;4,71;-165953,99;-22241,67;79635,29;0,00;196,82;88,85;0,00;0,00;0,00;8,00;1016,85;0,00;0,00;1,24;0,21;0,00;0,00;2,05;-2,79;13,90;6,08;1;janvier
25/01/2014;67124001;-1,80;0,00;0,00;0,00;3.0;1,14;-242582,89;4935,52;5498,54;0,00;10,29;98,59;0,00;3,30;2,90;3,30;1019,18;0,00;0,00;-1,82;3,21;0,00;0,00;1,65;0,19;7,32;1,37;1;janvier
25/01/2014;75114001;4,50;0,39;0,00;0,00;3.0;2,83;-177610,22;-2399,10;-1530,37;0,00;289,62;87,84;0,00;3,55;0,00;7,97;1017,13;0,00;0,00;3,84;-1,03;0,00;0,00;5,74;-2,27;18,77;5,21;1;janvier
26/01/2014;6088001;6,50;0,05;0,00;0,00;4.0;2,25;-403152,28;-146476,75;-23182,41;0,00;27,70;52,45;0,00;0,00;0,00;0,00;1011,44;0,00;0,00;10,23;1,22;0,01;-0,01;7,20;2,01;5,78;-3,74;1;janvier
26/01/2014;31069001;10,30;3,74;0,00;0,00;4.0;4,53;-69234,47;16799,08;110891,21;0,00;1058,21;89,19;0,00;8,00;0,00;8,00;1025,29;0,00;0,00;10,18;-0,29;0,00;0,00;8,28;7,81;14,90;-1,48;1;janvier
26/01/2014;33281001;11,00;4,45;0,00;0,00;4.0;2,56;-17379,58;-9255,13;29387,74;0,00;234,84;96,97;0,00;7,89;0,48;8,00;1024,74;0,01;0,00;11,33;-0,60;0,00;0,00;8,88;4,74;15,42;-0,06;1;janvier
26/01/2014;35281001;7,90;0,10;0,00;0,00;4.0;3,10;-267901,59;-10885,43;102915,05;0,00;963,08;85,07;0,00;0,32;0,00;7,98;1022,30;0,00;0,00;7,59;1,11;0,00;0,00;4,97;6,14;12,78;0,12;1;janvier
26/01/2014;59343001;4,30;5,62;0,00;0,00;4.0;6,30;-266646,71;-117859,71;233721,47;0,00;1235,08;75,78;0,00;6,19;0,00;6,19;1014,93;0,00;0,00;4,40;0,14;0,00;0,00;1,84;10,01;7,96;-2,20;1;janvier
26/01/2014;67124001;4,80;41,66;0,00;0,00;4.0;5,23;-57069,03;-22842,56;146633,94;0,00;1204,52;85,58;0,00;4,51;0,00;7,44;1011,92;0,00;0,00;4,21;0,54;0,00;0,00;3,87;7,09;10,18;4,52;1;janvier
26/01/2014;75114001;7,70;0,00;0,00;0,00;4.0;4,36;-302819,38;-24327,43;166626,53;0,00;986,28;62,40;0,00;0,00;0,00;0,64;1017,80;0,00;0,00;7,76;-0,44;0,00;0,00;1,81;8,77;8,80;-4,61;1;janvier
27/01/2014;6088001;8,70;0,05;0,00;0,00;4.0;6,49;-280118,04;-191247,60;13468,37;0,00;304,09;55,47;0,00;0,23;0,00;1,07;1002,57;0,00;0,00;12,03;-0,40;0,00;-0,01;9,72;7,86;17,81;4,94;1;janvier
27/01/2014;31069001;10,00;29,31;0,00;0,00;4.0;8,94;-39531,49;-230755,03;191400,25;0,00;1207,78;82,54;0,00;7,03;0,00;7,78;1009,67;0,00;0,00;10,29;-0,59;0,00;0,00;7,92;13,60;15,51;-6,06;1;janvier
27/01/2014;33281001;8,20;93,36;0,00;0,00;4.0;7,11;-97521,32;-193094,48;236580,85;0,00;1350,79;83,08;0,00;3,92;0,00;8,00;1011,32;1,19;0,01;8,82;0,30;0,00;0,00;6,28;11,49;12,42;-3,07;1;janvier
27/01/2014;35281001;4,30;1,28;0,00;0,00;4.0;7,24;-199056,22;-119591,73;217694,89;0,00;836,94;81,93;0,00;0,41;0,00;6,01;1004,82;0,00;0,00;4,67;-0,15;0,00;0,00;2,74;13,93;8,60;-0,28;1;janvier
27/01/2014;59343001;4,00;4,60;0,00;0,00;4.0;4,10;-277054,74;-76778,55;156792,89;0,00;193,68;82,47;0,00;0,09;0,00;4,05;995,93;0,00;0,00;3,55;0,74;0,00;0,00;2,37;10,23;7,59;0,22;1;janvier
27/01/2014;67124001;5,50;0,49;0,00;0,00;4.0;5,24;-106309,41;-13275,33;66626,95;0,00;980,18;88,32;0,00;1,01;0,00;3,69;997,37;0,04;0,00;5,69;0,89;-0,01;0,00;6,38;6,53;12,65;4,58;1;janvier
27/01/2014;75114001;5,40;7,31;0,00;0,00;4.0;4,80;-311471,00;-46291,33;98112,53;0,00;1036,64;74,73;0,00;0,00;0,00;7,69;1000,62;0,00;0,00;5,92;-0,75;0,00;0,00;2,67;11,60;9,00;2,53;1;janvier
28/01/2014;6088001;6,90;17,22;0,00;0,00;1.0;1,57;-382817,68;-178722,41;-41703,26;0,00;186,34;35,48;0,00;0,01;0,00;7,99;998,05;0,00;0,00;9,62;-0,41;0,00;-0,01;5,43;2,77;7,38;-3,42;1;janvier
28/01/2014;31069001;3,40;6,33;0,00;0,00;4.0;6,51;-15251,25;-57565,76;52084,98;0,00;508,52;90,05;0,00;6,23;0,00;8,00;1007,12;0,05;0,01;3,90;-0,75;0,00;0,00;4,34;10,76;11,53;1,87;1;janvier
28/01/2014;33281001;4,40;6,35;0,00;0,00;4.0;3,08;-100332,70;-34913,22;67658,02;0,00;297,21;91,41;0,00;4,62;0,00;5,57;1004,58;1,43;0,01;5,35;-0,02;0,00;0,00;4,85;7,28;11,88;-0,09;1;janvier
28/01/2014;35281001;4,60;0,98;0,00;0,00;3.0;2,83;-147168,49;-33340,26;174285,52;0,00;298,17;90,21;0,00;3,25;0,00;8,00;996,43;0,24;0,00;4,95;0,28;0,00;0,00;5,32;8,88;11,96;5,12;1;janvier
28/01/2014;59343001;3,00;39,34;0,00;0,00;3.0;7,10;-134034,90;-48186,48;117245,52;0,00;614,10;92,13;0,00;7,66;0,00;7,98;994,33;0,00;0,00;3,12;-0,50;0,00;0,00;4,48;1,84;10,23;10,29;1;janvier
28/01/2014;67124001;3,00;121,18;0,00;0,00;3.0;3,81;-259581,60;893,41;91181,44;0,00;84,36;91,09;0,00;0,96;0,00;2,76;1002,29;0,00;0,00;1,56;2,17;0,00;0,00;3,78;0,73;9,11;5,44;1;janvier
28/01/2014;75114001;3,10;3,26;0,00;0,00;3.0;5,12;-184610,62;-122,53;71502,84;0,00;399,66;83,14;0,00;0,22;0,00;7,89;997,56;0,00;0,00;3,09;-0,81;0,00;0,00;4,58;1,71;9,74;9,85;1;janvier
29/01/2014;6088001;4,90;64,06;0,00;0,00;1.0;1,92;-256869,07;-148478,96;-59958,97;0,00;69,99;72,53;0,00;2,33;0,00;2,62;999,33;0,00;0,00;8,38;-0,16;0,00;-0,01;5,04;-0,02;11,17;-4,24;1;janvier
29/01/2014;31069001;5,90;70,20;0,00;0,00;3.0;4,24;-12985,18;-39230,05;37698,63;0,00;486,76;91,12;0,00;7,99;0,00;8,00;994,30;0,45;0,11;6,30;-0,81;0,00;0,00;7,72;2,46;14,66;6,16;1;janvier
29/01/2014;33281001;7,70;219,57;0,00;0,00;3.0;2,59;-78539,22;-27446,87;131387,89;0,00;571,04;94,34;0,00;5,64;0,01;8,00;989,98;1,13;0,20;7,15;0,08;0,00;0,00;8,24;8,18;16,26;0,92;1;janvier
29/01/2014;35281001;2,50;2,43;0,00;0,00;4.0;1,86;-69867,88;1264,75;-5895,53;0,00;19,79;99,23;0,00;6,09;6,74;8,00;987,48;0,00;0,00;4,14;-0,30;0,00;0,00;5,42;2,10;12,27;0,89;1;janvier
29/01/2014;59343001;4,50;47,13;0,00;0,00;2.0;5,18;-111701,81;-31415,11;104716,04;0,00;507,79;90,62;0,00;7,97;0,00;8,00;993,34;0,00;0,00;3,74;-0,24;0,00;0,00;5,73;-6,82;12,63;3,98;1;janvier
29/01/2014;67124001;-1,80;0,00;0,00;0,00;2.0;2,97;-259181,14;7558,96;27670,44;0,00;20,94;88,23;0,00;0,02;0,00;0,57;998,81;0,00;0,00;-1,21;3,05;0,00;0,00;2,09;-2,81;6,13;-1,86;1;janvier
29/01/2014;75114001;5,00;12,70;0,00;0,00;2.0;3,56;-53244,68;-36723,54;23231,81;0,00;778,22;85,00;0,00;7,22;0,00;8,00;990,37;0,19;0,00;5,57;-0,88;0,00;0,00;6,12;-6,29;13,50;5,50;1;janvier
30/01/2014;6088001;6,40;1,28;0,00;0,00;1.0;2,52;-223568,34;-114978,32;-36520,43;0,00;151,64;73,62;0,00;0,99;0,00;8,00;1004,16;0,00;0,00;9,40;-0,05;0,00;-0,01;6,66;-0,94;12,83;-3,54;1;janvier
30/01/2014;31069001;4,30;6,78;0,00;0,00;3.0;2,34;-165658,27;5679,21;17254,59;0,00;91,11;89,36;0,00;3,89;0,00;4,19;1004,46;0,00;0,00;4,28;0,55;0,00;0,00;5,50;0,49;11,68;4,00;1;janvier
30/01/2014;33281001;4,10;2,62;0,00;0,00;4.0;2,74;-241358,45;20668,58;71945,41;0,00;119,66;96,28;0,00;2,20;0,34;3,89;1001,87;0,00;0,00;2,98;2,84;0,00;0,00;5,47;4,18;11,76;3,48;1;janvier
